"","kratica","datum","tip","tecaj"
"36415","BZD",2016-04-09,"prodajni",0.5004844961
"36416","MWK",2016-04-09,"prodajni",0.0014815
"36417","GMD",2016-04-09,"prodajni",0.02343176
"36418","BIF",2016-04-09,"prodajni",0.0006430868
"36419","SOS",2016-04-09,"prodajni",0.0016315
"36420","HTG",2016-04-09,"prodajni",0.01618725
"36421","GNF",2016-04-09,"prodajni",0.0001315
"36422","MVR",2016-04-09,"prodajni",0.0653594771
"36423","MNT",2016-04-09,"prodajni",0.0004925
"36424","CDF",2016-04-09,"prodajni",0.0010845987
"36425","STD",2016-04-09,"prodajni",4.639e-05
"36426","TJS",2016-04-09,"prodajni",0.12707127
"36427","KPW",2016-04-09,"prodajni",0.007677184
"36428","MMK",2016-04-09,"prodajni",0.00084244
"36429","LSL",2016-04-09,"prodajni",0.0667702273
"36430","LRD",2016-04-09,"prodajni",0.0108108108
"36431","KGS",2016-04-09,"prodajni",0.01429047
"36432","GIP",2016-04-09,"prodajni",1.4128749999
"36433","XPT",2016-04-09,"prodajni",968.3649690099
"36434","MDL",2016-04-09,"prodajni",0.05107286
"36435","CUP",2016-04-09,"prodajni",0.0377358491
"36436","KHR",2016-04-09,"prodajni",0.00025001
"36437","MKD",2016-04-09,"prodajni",0.0185563186
"36438","VUV",2016-04-09,"prodajni",0.0094652152
"36439","MRO",2016-04-09,"prodajni",0.0029158578
"36440","ANG",2016-04-09,"prodajni",0.55865922
"36441","SZL",2016-04-09,"prodajni",0.0667702273
"36442","CVE",2016-04-09,"prodajni",0.0103626943
"36443","SRD",2016-04-09,"prodajni",0.18614764
"36444","XPD",2016-04-09,"prodajni",541.4950059811
"36445","SVC",2016-04-09,"prodajni",0.1142857143
"36446","BSD",2016-04-09,"prodajni",1
"36447","XDR",2016-04-09,"prodajni",1.4108352501
"36448","RWF",2016-04-09,"prodajni",0.0013395847
"36449","AWG",2016-04-09,"prodajni",0.5586592179
"36450","DJF",2016-04-09,"prodajni",0.00562777
"36451","BTN",2016-04-09,"prodajni",0.0150264089
"36452","KMF",2016-04-09,"prodajni",0.0023168104
"36453","WST",2016-04-09,"prodajni",0.3783999979
"36454","SPL",2016-04-09,"prodajni",5.9999999988
"36455","ERN",2016-04-09,"prodajni",0.09551101
"36456","FKP",2016-04-09,"prodajni",1.4128749999
"36457","SHP",2016-04-09,"prodajni",1.4128749999
"36458","JEP",2016-04-09,"prodajni",1.4128749999
"36459","TMT",2016-04-09,"prodajni",0.2857142857
"36460","TVD",2016-04-09,"prodajni",0.75525
"36461","IMP",2016-04-09,"prodajni",1.4128749999
"36462","GGP",2016-04-09,"prodajni",1.4128749999
"36463","ZMW",2016-04-09,"prodajni",0.09671189
"36464","USD",2016-04-10,"prodajni",1
"36465","EUR",2016-04-10,"prodajni",1.1397959765
"36466","GBP",2016-04-10,"prodajni",1.4128749999
"36467","INR",2016-04-10,"prodajni",0.0150264089
"36468","AUD",2016-04-10,"prodajni",0.75525
"36469","CAD",2016-04-10,"prodajni",0.7701045417
"36470","SGD",2016-04-10,"prodajni",0.7412458861
"36471","CHF",2016-04-10,"prodajni",1.0489162073
"36472","MYR",2016-04-10,"prodajni",0.2557544757
"36473","JPY",2016-04-10,"prodajni",0.0092558312
"36474","CNY",2016-04-10,"prodajni",0.1546969873
"36475","NZD",2016-04-10,"prodajni",0.68074
"36476","THB",2016-04-10,"prodajni",0.02847951
"36477","HUF",2016-04-10,"prodajni",0.0036469065
"36478","AED",2016-04-10,"prodajni",0.27224592
"36479","HKD",2016-04-10,"prodajni",0.1289006131
"36480","MXN",2016-04-10,"prodajni",0.0562582049
"36481","ZAR",2016-04-10,"prodajni",0.0667702273
"36482","PHP",2016-04-10,"prodajni",0.021691
"36483","SEK",2016-04-10,"prodajni",0.1226361875
"36484","IDR",2016-04-10,"prodajni",7.62346e-05
"36485","SAR",2016-04-10,"prodajni",0.266673778
"36486","BRL",2016-04-10,"prodajni",0.2785903329
"36487","TRY",2016-04-10,"prodajni",0.351088462
"36488","KES",2016-04-10,"prodajni",0.00989287
"36489","KRW",2016-04-10,"prodajni",0.0008677543
"36490","EGP",2016-04-10,"prodajni",0.1126126126
"36491","IQD",2016-04-10,"prodajni",0.00090386
"36492","NOK",2016-04-10,"prodajni",0.1213986337
"36493","KWD",2016-04-10,"prodajni",3.3151113003
"36494","RUB",2016-04-10,"prodajni",0.0149013641
"36495","DKK",2016-04-10,"prodajni",0.1531699674
"36496","PKR",2016-04-10,"prodajni",0.0095465394
"36497","ILS",2016-04-10,"prodajni",0.2648413799
"36498","PLN",2016-04-10,"prodajni",0.2653012496
"36499","QAR",2016-04-10,"prodajni",0.2746121104
"36500","XAU",2016-04-10,"prodajni",1239.2399889856
"36501","OMR",2016-04-10,"prodajni",2.5974026615
"36502","COP",2016-04-10,"prodajni",0.0003231749
"36503","CLP",2016-04-10,"prodajni",0.0014631006
"36504","TWD",2016-04-10,"prodajni",0.0308209151
"36505","ARS",2016-04-10,"prodajni",0.069156293
"36506","CZK",2016-04-10,"prodajni",0.042264623
"36507","VND",2016-04-10,"prodajni",4.5e-05
"36508","MAD",2016-04-10,"prodajni",0.103950104
"36509","JOD",2016-04-10,"prodajni",1.4120305439
"36510","BHD",2016-04-10,"prodajni",2.6521329779
"36511","XOF",2016-04-10,"prodajni",0.0017376078
"36512","LKR",2016-04-10,"prodajni",0.00691041
"36513","UAH",2016-04-10,"prodajni",0.03902443
"36514","NGN",2016-04-10,"prodajni",0.0050205
"36515","TND",2016-04-10,"prodajni",0.4959702418
"36516","UGX",2016-04-10,"prodajni",0.000299222
"36517","RON",2016-04-10,"prodajni",0.25513795
"36518","BDT",2016-04-10,"prodajni",0.0127795527
"36519","PEN",2016-04-10,"prodajni",0.296604
"36520","GEL",2016-04-10,"prodajni",0.44056283
"36521","XAF",2016-04-10,"prodajni",0.0017376078
"36522","FJD",2016-04-10,"prodajni",0.4803073967
"36523","VEF",2016-04-10,"prodajni",0.10050505
"36524","HRK",2016-04-10,"prodajni",0.1530596613
"36525","UZS",2016-04-10,"prodajni",0.0003445899
"36526","BGN",2016-04-10,"prodajni",0.58285248
"36527","DZD",2016-04-10,"prodajni",0.0092502659
"36528","IRR",2016-04-10,"prodajni",3.3e-05
"36529","DOP",2016-04-10,"prodajni",0.0218340611
"36530","ISK",2016-04-10,"prodajni",0.00810079
"36531","XAG",2016-04-10,"prodajni",15.3599999921
"36532","CRC",2016-04-10,"prodajni",0.0018858317
"36533","SYP",2016-04-10,"prodajni",0.0045735195
"36534","LYD",2016-04-10,"prodajni",0.7490636704
"36535","JMD",2016-04-10,"prodajni",0.00821767
"36536","MUR",2016-04-10,"prodajni",0.0285306705
"36537","GHS",2016-04-10,"prodajni",0.26109705
"36538","AOA",2016-04-10,"prodajni",0.0061697165
"36539","UYU",2016-04-10,"prodajni",0.03207701
"36540","AFN",2016-04-10,"prodajni",0.01460924
"36541","LBP",2016-04-10,"prodajni",0.00066309
"36542","XPF",2016-04-10,"prodajni",0.0095514903
"36543","TTD",2016-04-10,"prodajni",0.15233674
"36544","TZS",2016-04-10,"prodajni",0.00045735
"36545","ALL",2016-04-10,"prodajni",0.0081990043
"36546","XCD",2016-04-10,"prodajni",0.37037
"36547","GTQ",2016-04-10,"prodajni",0.1295252899
"36548","NPR",2016-04-10,"prodajni",0.0094339623
"36549","BOB",2016-04-10,"prodajni",0.14467229
"36550","ZWD",2016-04-10,"prodajni",0.0027631943
"36551","BBD",2016-04-10,"prodajni",0.5
"36552","CUC",2016-04-10,"prodajni",1
"36553","LAK",2016-04-10,"prodajni",0.000123221
"36554","BND",2016-04-10,"prodajni",0.7412458861
"36555","BWP",2016-04-10,"prodajni",0.09099894
"36556","HNL",2016-04-10,"prodajni",0.0443262411
"36557","PYG",2016-04-10,"prodajni",0.0001790831
"36558","ETB",2016-04-10,"prodajni",0.04650845
"36559","NAD",2016-04-10,"prodajni",0.0667702273
"36560","PGK",2016-04-10,"prodajni",0.3204614645
"36561","SDG",2016-04-10,"prodajni",0.16395862
"36562","MOP",2016-04-10,"prodajni",0.1251462263
"36563","NIO",2016-04-10,"prodajni",0.03533656
"36564","BMD",2016-04-10,"prodajni",1
"36565","KZT",2016-04-10,"prodajni",0.00293833
"36566","PAB",2016-04-10,"prodajni",1
"36567","BAM",2016-04-10,"prodajni",0.582768429
"36568","GYD",2016-04-10,"prodajni",0.0049212599
"36569","YER",2016-04-10,"prodajni",0.0046500814
"36570","MGA",2016-04-10,"prodajni",0.0003134796
"36571","KYD",2016-04-10,"prodajni",1.2171426123
"36572","MZN",2016-04-10,"prodajni",0.01939496
"36573","RSD",2016-04-10,"prodajni",0.0092835598
"36574","SCR",2016-04-10,"prodajni",0.075371
"36575","AMD",2016-04-10,"prodajni",0.00207207
"36576","SBD",2016-04-10,"prodajni",0.1262555556
"36577","AZN",2016-04-10,"prodajni",0.6567712886
"36578","SLL",2016-04-10,"prodajni",0.00025149
"36579","TOP",2016-04-10,"prodajni",0.4375
"36580","BZD",2016-04-10,"prodajni",0.5004844961
"36581","MWK",2016-04-10,"prodajni",0.0014815
"36582","GMD",2016-04-10,"prodajni",0.02343176
"36583","BIF",2016-04-10,"prodajni",0.0006430868
"36584","SOS",2016-04-10,"prodajni",0.0016315
"36585","HTG",2016-04-10,"prodajni",0.01618725
"36586","GNF",2016-04-10,"prodajni",0.0001315
"36587","MVR",2016-04-10,"prodajni",0.0653594771
"36588","MNT",2016-04-10,"prodajni",0.0004925
"36589","CDF",2016-04-10,"prodajni",0.0010845987
"36590","STD",2016-04-10,"prodajni",4.639e-05
"36591","TJS",2016-04-10,"prodajni",0.12707127
"36592","KPW",2016-04-10,"prodajni",0.007677184
"36593","MMK",2016-04-10,"prodajni",0.00084244
"36594","LSL",2016-04-10,"prodajni",0.0667702273
"36595","LRD",2016-04-10,"prodajni",0.0108108108
"36596","KGS",2016-04-10,"prodajni",0.01429047
"36597","GIP",2016-04-10,"prodajni",1.4128749999
"36598","XPT",2016-04-10,"prodajni",968.3649690099
"36599","MDL",2016-04-10,"prodajni",0.05107286
"36600","CUP",2016-04-10,"prodajni",0.0377358491
"36601","KHR",2016-04-10,"prodajni",0.00025001
"36602","MKD",2016-04-10,"prodajni",0.0185563186
"36603","VUV",2016-04-10,"prodajni",0.0094652152
"36604","MRO",2016-04-10,"prodajni",0.0029158578
"36605","ANG",2016-04-10,"prodajni",0.55865922
"36606","SZL",2016-04-10,"prodajni",0.0667702273
"36607","CVE",2016-04-10,"prodajni",0.0103626943
"36608","SRD",2016-04-10,"prodajni",0.18614764
"36609","XPD",2016-04-10,"prodajni",541.4950059811
"36610","SVC",2016-04-10,"prodajni",0.1142857143
"36611","BSD",2016-04-10,"prodajni",1
"36612","XDR",2016-04-10,"prodajni",1.4108352501
"36613","RWF",2016-04-10,"prodajni",0.0013395847
"36614","AWG",2016-04-10,"prodajni",0.5586592179
"36615","DJF",2016-04-10,"prodajni",0.00562777
"36616","BTN",2016-04-10,"prodajni",0.0150264089
"36617","KMF",2016-04-10,"prodajni",0.0023168104
"36618","WST",2016-04-10,"prodajni",0.3783999979
"36619","SPL",2016-04-10,"prodajni",5.9999999988
"36620","ERN",2016-04-10,"prodajni",0.09551101
"36621","FKP",2016-04-10,"prodajni",1.4128749999
"36622","SHP",2016-04-10,"prodajni",1.4128749999
"36623","JEP",2016-04-10,"prodajni",1.4128749999
"36624","TMT",2016-04-10,"prodajni",0.2857142857
"36625","TVD",2016-04-10,"prodajni",0.75525
"36626","IMP",2016-04-10,"prodajni",1.4128749999
"36627","GGP",2016-04-10,"prodajni",1.4128749999
"36628","ZMW",2016-04-10,"prodajni",0.09671189
"36629","USD",2016-04-11,"prodajni",1
"36630","EUR",2016-04-11,"prodajni",1.1410916667
"36631","GBP",2016-04-11,"prodajni",1.4237391404
"36632","INR",2016-04-11,"prodajni",0.0150671364
"36633","AUD",2016-04-11,"prodajni",0.7595609685
"36634","CAD",2016-04-11,"prodajni",0.7741722407
"36635","SGD",2016-04-11,"prodajni",0.7434953102
"36636","CHF",2016-04-11,"prodajni",1.0487715908
"36637","MYR",2016-04-11,"prodajni",0.2572889348
"36638","JPY",2016-04-11,"prodajni",0.009263225
"36639","CNY",2016-04-11,"prodajni",0.1547270627
"36640","NZD",2016-04-11,"prodajni",0.6857569738
"36641","THB",2016-04-11,"prodajni",0.028540294
"36642","HUF",2016-04-11,"prodajni",0.0036596496
"36643","AED",2016-04-11,"prodajni",0.272260732
"36644","HKD",2016-04-11,"prodajni",0.1289572722
"36645","MXN",2016-04-11,"prodajni",0.0566562936
"36646","ZAR",2016-04-11,"prodajni",0.0679509306
"36647","PHP",2016-04-11,"prodajni",0.0216825551
"36648","SEK",2016-04-11,"prodajni",0.1232816146
"36649","IDR",2016-04-11,"prodajni",7.60272e-05
"36650","SAR",2016-04-11,"prodajni",0.2666447334
"36651","BRL",2016-04-11,"prodajni",0.2844280568
"36652","TRY",2016-04-11,"prodajni",0.3532208449
"36653","KES",2016-04-11,"prodajni",0.009891197
"36654","KRW",2016-04-11,"prodajni",0.0008738571
"36655","EGP",2016-04-11,"prodajni",0.1125834604
"36656","IQD",2016-04-11,"prodajni",0.00090386
"36657","NOK",2016-04-11,"prodajni",0.1219277858
"36658","KWD",2016-04-11,"prodajni",3.3189512478
"36659","RUB",2016-04-11,"prodajni",0.0150081203
"36660","DKK",2016-04-11,"prodajni",0.1533058012
"36661","PKR",2016-04-11,"prodajni",0.0095419847
"36662","ILS",2016-04-11,"prodajni",0.2656844628
"36663","PLN",2016-04-11,"prodajni",0.2665997055
"36664","QAR",2016-04-11,"prodajni",0.2745970273
"36665","XAU",2016-04-11,"prodajni",1257.7399745861
"36666","OMR",2016-04-11,"prodajni",2.5967280976
"36667","COP",2016-04-11,"prodajni",0.0003268862
"36668","CLP",2016-04-11,"prodajni",0.0014678412
"36669","TWD",2016-04-11,"prodajni",0.030902603
"36670","ARS",2016-04-11,"prodajni",0.069144334
"36671","CZK",2016-04-11,"prodajni",0.0422207445
"36672","VND",2016-04-11,"prodajni",4.48632e-05
"36673","MAD",2016-04-11,"prodajni",0.1040881445
"36674","JOD",2016-04-11,"prodajni",1.4109347427
"36675","BHD",2016-04-11,"prodajni",2.6518165843
"36676","XOF",2016-04-11,"prodajni",0.001739583
"36677","LKR",2016-04-11,"prodajni",0.00690705
"36678","UAH",2016-04-11,"prodajni",0.0390243953
"36679","NGN",2016-04-11,"prodajni",0.0050188207
"36680","TND",2016-04-11,"prodajni",0.4997751192
"36681","UGX",2016-04-11,"prodajni",0.0002991325
"36682","RON",2016-04-11,"prodajni",0.2554124129
"36683","BDT",2016-04-11,"prodajni",0.0127461606
"36684","PEN",2016-04-11,"prodajni",0.2968683057
"36685","GEL",2016-04-11,"prodajni",0.44054787
"36686","XAF",2016-04-11,"prodajni",0.001739583
"36687","FJD",2016-04-11,"prodajni",0.4821133658
"36688","VEF",2016-04-11,"prodajni",0.1002054326
"36689","HRK",2016-04-11,"prodajni",0.1523869363
"36690","UZS",2016-04-11,"prodajni",0.0003448277
"36691","BGN",2016-04-11,"prodajni",0.5844706169
"36692","DZD",2016-04-11,"prodajni",0.0092031903
"36693","IRR",2016-04-11,"prodajni",3.31214e-05
"36694","DOP",2016-04-11,"prodajni",0.0217959905
"36695","ISK",2016-04-11,"prodajni",0.0081234774
"36696","XAG",2016-04-11,"prodajni",15.9198085874
"36697","CRC",2016-04-11,"prodajni",0.0018597734
"36698","SYP",2016-04-11,"prodajni",0.0045714278
"36699","LYD",2016-04-11,"prodajni",0.7312615203
"36700","JMD",2016-04-11,"prodajni",0.0082270665
"36701","MUR",2016-04-11,"prodajni",0.0282485957
"36702","GHS",2016-04-11,"prodajni",0.2567395494
"36703","AOA",2016-04-11,"prodajni",0.00614424
"36704","UYU",2016-04-11,"prodajni",0.0322061175
"36705","AFN",2016-04-11,"prodajni",0.014587892
"36706","LBP",2016-04-11,"prodajni",0.0006626466
"36707","XPF",2016-04-11,"prodajni",0.0095623482
"36708","TTD",2016-04-11,"prodajni",0.1523693404
"36709","TZS",2016-04-11,"prodajni",0.0004575612
"36710","ALL",2016-04-11,"prodajni",0.0082338395
"36711","XCD",2016-04-11,"prodajni",0.37037037
"36712","GTQ",2016-04-11,"prodajni",0.1293828421
"36713","NPR",2016-04-11,"prodajni",0.00940592
"36714","BOB",2016-04-11,"prodajni",0.1472753221
"36715","ZWD",2016-04-11,"prodajni",0.0027631943
"36716","BBD",2016-04-11,"prodajni",0.5
"36717","CUC",2016-04-11,"prodajni",1
"36718","LAK",2016-04-11,"prodajni",0.0001231906
"36719","BND",2016-04-11,"prodajni",0.7434953102
"36720","BWP",2016-04-11,"prodajni",0.09221155
"36721","HNL",2016-04-11,"prodajni",0.0442477899
"36722","PYG",2016-04-11,"prodajni",0.000177305
"36723","ETB",2016-04-11,"prodajni",0.0461893967
"36724","NAD",2016-04-11,"prodajni",0.0679509306
"36725","PGK",2016-04-11,"prodajni",0.3204357967
"36726","SDG",2016-04-11,"prodajni",0.1644060695
"36727","MOP",2016-04-11,"prodajni",0.1252012352
"36728","NIO",2016-04-11,"prodajni",0.0357142604
"36729","BMD",2016-04-11,"prodajni",1
"36730","KZT",2016-04-11,"prodajni",0.0029702236
"36731","PAB",2016-04-11,"prodajni",1
"36732","BAM",2016-04-11,"prodajni",0.5834309049
"36733","GYD",2016-04-11,"prodajni",0.0048614477
"36734","YER",2016-04-11,"prodajni",0.0046500814
"36735","MGA",2016-04-11,"prodajni",0.0003136763
"36736","KYD",2016-04-11,"prodajni",1.219512
"36737","MZN",2016-04-11,"prodajni",0.019054879
"36738","RSD",2016-04-11,"prodajni",0.00931273
"36739","SCR",2016-04-11,"prodajni",0.0739918699
"36740","AMD",2016-04-11,"prodajni",0.00207207
"36741","SBD",2016-04-11,"prodajni",0.1266999679
"36742","AZN",2016-04-11,"prodajni",0.65418959
"36743","SLL",2016-04-11,"prodajni",0.0002515723
"36744","TOP",2016-04-11,"prodajni",0.4387004838
"36745","BZD",2016-04-11,"prodajni",0.5006257921
"36746","MWK",2016-04-11,"prodajni",0.0014584701
"36747","GMD",2016-04-11,"prodajni",0.0233372287
"36748","BIF",2016-04-11,"prodajni",0.0006422607
"36749","SOS",2016-04-11,"prodajni",0.0016286647
"36750","HTG",2016-04-11,"prodajni",0.0161733788
"36751","GNF",2016-04-11,"prodajni",0.000132626
"36752","MVR",2016-04-11,"prodajni",0.0664451413
"36753","MNT",2016-04-11,"prodajni",0.0004964011
"36754","CDF",2016-04-11,"prodajni",0.0010940915
"36755","STD",2016-04-11,"prodajni",4.65224e-05
"36756","TJS",2016-04-11,"prodajni",0.1270715
"36757","KPW",2016-04-11,"prodajni",0.007677184
"36758","MMK",2016-04-11,"prodajni",0.0008514261
"36759","LSL",2016-04-11,"prodajni",0.0679509306
"36760","LRD",2016-04-11,"prodajni",0.0110497239
"36761","KGS",2016-04-11,"prodajni",0.01429047
"36762","GIP",2016-04-11,"prodajni",1.4237391404
"36763","XPT",2016-04-11,"prodajni",991.2276354265
"36764","MDL",2016-04-11,"prodajni",0.0509424324
"36765","CUP",2016-04-11,"prodajni",0.0377358491
"36766","KHR",2016-04-11,"prodajni",0.0002509409
"36767","MKD",2016-04-11,"prodajni",0.0185873595
"36768","VUV",2016-04-11,"prodajni",0.0094073284
"36769","MRO",2016-04-11,"prodajni",0.002916683
"36770","ANG",2016-04-11,"prodajni",0.5641747046
"36771","SZL",2016-04-11,"prodajni",0.0679509306
"36772","CVE",2016-04-11,"prodajni",0.0102859514
"36773","SRD",2016-04-11,"prodajni",0.18614764
"36774","XPD",2016-04-11,"prodajni",547.0839304982
"36775","SVC",2016-04-11,"prodajni",0.1142857143
"36776","BSD",2016-04-11,"prodajni",1
"36777","XDR",2016-04-11,"prodajni",1.4145272101
"36778","RWF",2016-04-11,"prodajni",0.0012930087
"36779","AWG",2016-04-11,"prodajni",0.5586592179
"36780","DJF",2016-04-11,"prodajni",0.0056465267
"36781","BTN",2016-04-11,"prodajni",0.0150671364
"36782","KMF",2016-04-11,"prodajni",0.002319444
"36783","WST",2016-04-11,"prodajni",0.3845001808
"36784","SPL",2016-04-11,"prodajni",5.9999999988
"36785","ERN",2016-04-11,"prodajni",0.09551101
"36786","FKP",2016-04-11,"prodajni",1.4237391404
"36787","SHP",2016-04-11,"prodajni",1.4237391404
"36788","JEP",2016-04-11,"prodajni",1.4237391404
"36789","TMT",2016-04-11,"prodajni",0.2857142857
"36790","TVD",2016-04-11,"prodajni",0.7595609685
"36791","IMP",2016-04-11,"prodajni",1.4237391404
"36792","GGP",2016-04-11,"prodajni",1.4237391404
"36793","ZMW",2016-04-11,"prodajni",0.1006037032
"36794","USD",2016-04-12,"prodajni",1
"36795","EUR",2016-04-12,"prodajni",1.1394497769
"36796","GBP",2016-04-12,"prodajni",1.4243756702
"36797","INR",2016-04-12,"prodajni",0.0150590314
"36798","AUD",2016-04-12,"prodajni",0.7657387541
"36799","CAD",2016-04-12,"prodajni",0.7811178587
"36800","SGD",2016-04-12,"prodajni",0.7435078884
"36801","CHF",2016-04-12,"prodajni",1.0474952838
"36802","MYR",2016-04-12,"prodajni",0.259031469
"36803","JPY",2016-04-12,"prodajni",0.0092115643
"36804","CNY",2016-04-12,"prodajni",0.1547121012
"36805","NZD",2016-04-12,"prodajni",0.6901099427
"36806","THB",2016-04-12,"prodajni",0.0285604402
"36807","HUF",2016-04-12,"prodajni",0.0036609911
"36808","AED",2016-04-12,"prodajni",0.2722644292
"36809","HKD",2016-04-12,"prodajni",0.1289535502
"36810","MXN",2016-04-12,"prodajni",0.0570865539
"36811","ZAR",2016-04-12,"prodajni",0.0680832498
"36812","PHP",2016-04-12,"prodajni",0.0216918274
"36813","SEK",2016-04-12,"prodajni",0.1238924493
"36814","IDR",2016-04-12,"prodajni",7.61476e-05
"36815","SAR",2016-04-12,"prodajni",0.2666725863
"36816","BRL",2016-04-12,"prodajni",0.2816346406
"36817","TRY",2016-04-12,"prodajni",0.3522718087
"36818","KES",2016-04-12,"prodajni",0.0098924736
"36819","KRW",2016-04-12,"prodajni",0.0008731649
"36820","EGP",2016-04-12,"prodajni",0.1125891657
"36821","IQD",2016-04-12,"prodajni",0.0009038654
"36822","NOK",2016-04-12,"prodajni",0.1223171132
"36823","KWD",2016-04-12,"prodajni",3.3142274814
"36824","RUB",2016-04-12,"prodajni",0.0152355521
"36825","DKK",2016-04-12,"prodajni",0.1530996809
"36826","PKR",2016-04-12,"prodajni",0.009547683
"36827","ILS",2016-04-12,"prodajni",0.2654223003
"36828","PLN",2016-04-12,"prodajni",0.2653363408
"36829","QAR",2016-04-12,"prodajni",0.2746517466
"36830","XAU",2016-04-12,"prodajni",1257.2025131981
"36831","OMR",2016-04-12,"prodajni",2.5984161741
"36832","COP",2016-04-12,"prodajni",0.0003290064
"36833","CLP",2016-04-12,"prodajni",0.0014828505
"36834","TWD",2016-04-12,"prodajni",0.0309177573
"36835","ARS",2016-04-12,"prodajni",0.0688466763
"36836","CZK",2016-04-12,"prodajni",0.04216285
"36837","VND",2016-04-12,"prodajni",4.48918e-05
"36838","MAD",2016-04-12,"prodajni",0.1039849851
"36839","JOD",2016-04-12,"prodajni",1.4094435293
"36840","BHD",2016-04-12,"prodajni",2.6534368407
"36841","XOF",2016-04-12,"prodajni",0.00173708
"36842","LKR",2016-04-12,"prodajni",0.0068939995
"36843","UAH",2016-04-12,"prodajni",0.0392234108
"36844","NGN",2016-04-12,"prodajni",0.0050238668
"36845","TND",2016-04-12,"prodajni",0.5000078464
"36846","UGX",2016-04-12,"prodajni",0.0002989576
"36847","RON",2016-04-12,"prodajni",0.2549129648
"36848","BDT",2016-04-12,"prodajni",0.012752198
"36849","PEN",2016-04-12,"prodajni",0.305194775
"36850","GEL",2016-04-12,"prodajni",0.4444642
"36851","XAF",2016-04-12,"prodajni",0.00173708
"36852","FJD",2016-04-12,"prodajni",0.4829411232
"36853","VEF",2016-04-12,"prodajni",0.1003525257
"36854","HRK",2016-04-12,"prodajni",0.1522840468
"36855","UZS",2016-04-12,"prodajni",0.0003463156
"36856","BGN",2016-04-12,"prodajni",0.581194197
"36857","DZD",2016-04-12,"prodajni",0.0091889393
"36858","IRR",2016-04-12,"prodajni",3.30794e-05
"36859","DOP",2016-04-12,"prodajni",0.0218127876
"36860","ISK",2016-04-12,"prodajni",0.0080844204
"36861","XAG",2016-04-12,"prodajni",16.135524907
"36862","CRC",2016-04-12,"prodajni",0.0018641919
"36863","SYP",2016-04-12,"prodajni",0.00455801
"36864","LYD",2016-04-12,"prodajni",0.7332409741
"36865","JMD",2016-04-12,"prodajni",0.0082300081
"36866","MUR",2016-04-12,"prodajni",0.0284134162
"36867","GHS",2016-04-12,"prodajni",0.2580659607
"36868","AOA",2016-04-12,"prodajni",0.00614431
"36869","UYU",2016-04-12,"prodajni",0.0321750609
"36870","AFN",2016-04-12,"prodajni",0.0146177634
"36871","LBP",2016-04-12,"prodajni",0.0006629352
"36872","XPF",2016-04-12,"prodajni",0.0095485891
"36873","TTD",2016-04-12,"prodajni",0.1519453058
"36874","TZS",2016-04-12,"prodajni",0.0004575305
"36875","ALL",2016-04-12,"prodajni",0.0082208533
"36876","XCD",2016-04-12,"prodajni",0.37037037
"36877","GTQ",2016-04-12,"prodajni",0.1292615857
"36878","NPR",2016-04-12,"prodajni",0.00940557
"36879","BOB",2016-04-12,"prodajni",0.1460685715
"36880","ZWD",2016-04-12,"prodajni",0.0027631943
"36881","BBD",2016-04-12,"prodajni",0.5
"36882","CUC",2016-04-12,"prodajni",1
"36883","LAK",2016-04-12,"prodajni",0.0001232863
"36884","BND",2016-04-12,"prodajni",0.7435078884
"36885","BWP",2016-04-12,"prodajni",0.09237342
"36886","HNL",2016-04-12,"prodajni",0.0442687535
"36887","PYG",2016-04-12,"prodajni",0.0001779147
"36888","ETB",2016-04-12,"prodajni",0.0464233851
"36889","NAD",2016-04-12,"prodajni",0.0680832498
"36890","PGK",2016-04-12,"prodajni",0.3205041548
"36891","SDG",2016-04-12,"prodajni",0.164047365
"36892","MOP",2016-04-12,"prodajni",0.1251976216
"36893","NIO",2016-04-12,"prodajni",0.0354250278
"36894","BMD",2016-04-12,"prodajni",1
"36895","KZT",2016-04-12,"prodajni",0.0029793217
"36896","PAB",2016-04-12,"prodajni",1
"36897","BAM",2016-04-12,"prodajni",0.58259142
"36898","GYD",2016-04-12,"prodajni",0.0048279696
"36899","YER",2016-04-12,"prodajni",0.0040032084
"36900","MGA",2016-04-12,"prodajni",0.0003160743
"36901","KYD",2016-04-12,"prodajni",1.2195122
"36902","MZN",2016-04-12,"prodajni",0.019278024
"36903","RSD",2016-04-12,"prodajni",0.0092511312
"36904","SCR",2016-04-12,"prodajni",0.0743685683
"36905","AMD",2016-04-12,"prodajni",0.0020669852
"36906","SBD",2016-04-12,"prodajni",0.1263981059
"36907","AZN",2016-04-12,"prodajni",0.6539601923
"36908","SLL",2016-04-12,"prodajni",0.0002519096
"36909","TOP",2016-04-12,"prodajni",0.4472757034
"36910","BZD",2016-04-12,"prodajni",0.5009534813
"36911","MWK",2016-04-12,"prodajni",0.0014668612
"36912","GMD",2016-04-12,"prodajni",0.0232480505
"36913","BIF",2016-04-12,"prodajni",0.0006442391
"36914","SOS",2016-04-12,"prodajni",0.0016295395
"36915","HTG",2016-04-12,"prodajni",0.0161928473
"36916","GNF",2016-04-12,"prodajni",0.000132235
"36917","MVR",2016-04-12,"prodajni",0.064977283
"36918","MNT",2016-04-12,"prodajni",0.0004959163
"36919","CDF",2016-04-12,"prodajni",0.0010835584
"36920","STD",2016-04-12,"prodajni",4.65416e-05
"36921","TJS",2016-04-12,"prodajni",0.12707127
"36922","KPW",2016-04-12,"prodajni",0.007695426
